Report_No,Reported_Date,Reported Time,From_Date,From Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Location 1
90001174,01-05-2009 00:00,22:05,01-05-2009 00:00,21:30,402,13A,Agg Assault - Drive-,341,2000  DRURY AV,KANSAS CITY,64127,PJ1807,EPD,U,1,SUS,U,U,,"2000 DRURY AV
KANSAS CITY, MO 64127
(39.08680225900048, -94.51859205899967)"
90001169,01-05-2009 00:00,20:01,01-05-2009 00:00,08:00,1401,290,Property Damage,242,7600  MONROE AV ,KANSAS CITY,,PJ5718,MPD,U,1,VIC,B,F,20,"7600 MONROE AV
KANSAS CITY, MO
(38.9901221020005, -94.54481750299965)"
90001159,01-05-2009 00:00,21:27,01-05-2009 00:00,18:00,640,23F,Stealing From Auto,221,200  E EMANUEL CLEAVER II BL,KANSAS CITY,64112,PJ3772,MPD,U,1,VIC,I,M,29,"200 EMANUEL
CLEAVER II BL KANSAS CITY, MO 64112
(39.039812967000444, -94.5913966229997)"
90001175,01-05-2009 00:00,22:19,01-05-2009 00:00,22:19,501,220,Burglary - Residence,211,5300  SWOPE PK,KANSAS CITY,64130,PJ4335,MPD,U,1,VIC,B,F,37,"5300 SWOPE PK
KANSAS CITY, MO 64130
(39.02908188100048, -94.54272145799968)"
90001174,01-05-2009 00:00,22:05,01-05-2009 00:00,21:30,402,13A,Agg Assault - Drive-,341,2000  DRURY AV,KANSAS CITY,64127,PJ1807,EPD,U,5,VIC,W,M,19,"2000 DRURY AV
KANSAS CITY, MO 64127
(39.08680225900048, -94.51859205899967)"
90001174,01-05-2009 00:00,22:05,01-05-2009 00:00,21:30,402,13A,Agg Assault - Drive-,341,2000  DRURY AV,KANSAS CITY,64127,PJ1807,EPD,U,1,VIC,W,F,38,"2000 DRURY AV
KANSAS CITY, MO 64127
(39.08680225900048, -94.51859205899967)"
90001163,01-05-2009 00:00,21:21,01-05-2009 00:00,21:00,802,13B,Non Agg Assault Dome,414,4500  NW 78 TE ,KANSAS CITY,64151,PP0454,NPD,Y,1,ARR,W,F,53,"4500 78
TE KANSAS CITY, MO 64151
(39.21624191500047, -94.6344165219997)"
90001174,01-05-2009 00:00,22:05,01-05-2009 00:00,21:30,402,13A,Agg Assault - Drive-,341,2000  DRURY AV,KANSAS CITY,64127,PJ1807,EPD,U,4,VIC,W,F,10,"2000 DRURY AV
KANSAS CITY, MO 64127
(39.08680225900048, -94.51859205899967)"
90001184,01-05-2009 00:00,23:51,01-05-2009 00:00,23:51,403,13A,Agg Assault - Domest,344,3300  COLORADO AV,KANSAS CITY,64128,PJ2765,EPD,U,1,ARR,B,F,37,"3300 COLORADO AV
KANSAS CITY, MO 64128
(39.06435319500048, -94.52186576299965)"
90074501,9/22/2009 0:00,17:23,9/18/2009 0:00,12:00,690,23H,Stealing All Other,534,11300  CALICO DR,KANSAS CITY,64137,PJ7101,SPD,U,1,VIC,W,F,59,"11300 CALICO DR
KANSAS CITY, MO 64137
(38.92113202100046, -94.55361386099969)"
90001179,01-06-2009 00:00,23:02,01-06-2009 00:00,19:14,501,220,Burglary - Residence,333,4100  MONTGALL AV,KANSAS CITY,64130,PJ3354,EPD,N,1,SUS,B,M,21,"4100 MONTGALL AV
KANSAS CITY, MO 64130
(39.051672906000476, -94.55266633299965)"
90001179,01-06-2009 00:00,23:02,01-06-2009 00:00,19:14,401,13A,Aggravated Assault (,333,4100  MONTGALL AV,KANSAS CITY,64130,PJ3354,EPD,N,1,SUS,B,M,21,"4100 MONTGALL AV
KANSAS CITY, MO 64130
(39.051672906000476, -94.55266633299965)"
90001183,01-05-2009 00:00,23:22,01-05-2009 00:00,23:22,1849,35A,Possession/Sale/Dist,323,E 27 ST/AGNES AV,KANSAS CITY,64130,PJ2178,EPD,U,1,VIC,,,,"27 ST AGNES AV
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)"
90001183,01-05-2009 00:00,23:22,01-05-2009 00:00,23:22,1849,35A,Possession/Sale/Dist,323,E 27 ST/AGNES AV,KANSAS CITY,64130,PJ2178,EPD,U,1,ARR,B,M,47,"27 ST AGNES AV
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)"
90001179,01-06-2009 00:00,23:02,01-06-2009 00:00,19:14,501,220,Burglary - Residence,333,4100  MONTGALL AV,KANSAS CITY,64130,PJ3354,EPD,U,2,VIC,B,F,24,"4100 MONTGALL AV
KANSAS CITY, MO 64130
(39.051672906000476, -94.55266633299965)"
90001179,01-06-2009 00:00,23:02,01-06-2009 00:00,19:14,401,13A,Aggravated Assault (,333,4100  MONTGALL AV,KANSAS CITY,64130,PJ3354,EPD,U,3,VIC,B,F,18,"4100 MONTGALL AV
KANSAS CITY, MO 64130
(39.051672906000476, -94.55266633299965)"
90001179,01-06-2009 00:00,23:02,01-06-2009 00:00,19:14,501,220,Burglary - Residence,333,4100  MONTGALL AV,KANSAS CITY,64130,PJ3354,EPD,U,1,VIC,B,F,20,"4100 MONTGALL AV
KANSAS CITY, MO 64130
(39.051672906000476, -94.55266633299965)"
90001180,01-05-2009 00:00,23:35,01-05-2009 00:00,23:35,401,13A,Aggravated Assault (,344,7800  E 48 ST,KANSAS CITY,64129,PJ3926,EPD,U,1,SUS,U,M,,"7800 48 ST
KANSAS CITY, MO 64129
(39.03716744200045, -94.49420979899969)"
90001185,01-06-2009 00:00,00:21,01-06-2009 00:00,00:20,802,13B,Non Agg Assault Dome,125,3300  BROOKLYN AV,KANSAS CITY,64109,PJ2724,CPD,U,1,SUS,B,M,23,"3300 BROOKLYN AV
KANSAS CITY, MO 64109
(39.066304241000466, -94.55768674099966)"
90001185,01-06-2009 00:00,00:21,01-06-2009 00:00,00:20,802,13B,Non Agg Assault Dome,125,3300  BROOKLYN AV,KANSAS CITY,64109,PJ2724,CPD,U,1,VIC,B,F,23,"3300 BROOKLYN AV
KANSAS CITY, MO 64109
(39.066304241000466, -94.55768674099966)"
90001180,01-05-2009 00:00,23:35,01-05-2009 00:00,23:35,401,13A,Aggravated Assault (,344,7800  E 48 ST,KANSAS CITY,64129,PJ3926,EPD,U,2,SUS,U,M,,"7800 48 ST
KANSAS CITY, MO 64129
(39.03716744200045, -94.49420979899969)"
90001177,01-05-2009 00:00,23:26,01-05-2009 00:00,21:00,501,220,Burglary - Residence,234,800  E 93 TE ,KANSAS CITY,64131,PJ6401,MPD,U,1,VIC,B,M,21,"800 93
TE KANSAS CITY, MO 64131
(38.96538302300047, -94.57690602899964)"
90001179,01-06-2009 00:00,23:02,01-06-2009 00:00,19:14,501,220,Burglary - Residence,333,4100  MONTGALL AV,KANSAS CITY,64130,PJ3354,EPD,U,3,VIC,B,F,18,"4100 MONTGALL AV
KANSAS CITY, MO 64130
(39.051672906000476, -94.55266633299965)"
90001182,01-05-2009 00:00,23:39,01-05-2009 00:00,23:35,301,120,Strong Arm Robbery,342,5500  E 24 ST,KANSAS CITY,64127,PJ2077,EPD,U,2,SUS,B,M,30,"5500 24 ST
KANSAS CITY, MO 64127
(39.08116966300048, -94.51873943899966)"
90001182,01-05-2009 00:00,23:39,01-05-2009 00:00,23:35,301,120,Strong Arm Robbery,342,5500  E 24 ST,KANSAS CITY,64127,PJ2077,EPD,U,1,VIC,W,F,38,"5500 24 ST
KANSAS CITY, MO 64127
(39.08116966300048, -94.51873943899966)"
90001179,01-06-2009 00:00,23:02,01-06-2009 00:00,19:14,401,13A,Aggravated Assault (,333,4100  MONTGALL AV,KANSAS CITY,64130,PJ3354,EPD,U,1,VIC,B,F,20,"4100 MONTGALL AV
KANSAS CITY, MO 64130
(39.051672906000476, -94.55266633299965)"
90001182,01-05-2009 00:00,23:39,01-05-2009 00:00,23:35,301,120,Strong Arm Robbery,342,5500  E 24 ST,KANSAS CITY,64127,PJ2077,EPD,U,1,SUS,W,M,30,"5500 24 ST
KANSAS CITY, MO 64127
(39.08116966300048, -94.51873943899966)"
90001199,01-06-2009 00:00,06:09,01-06-2009 00:00,06:09,901,200,Arson,315,400  N HARDESTY AV,KANSAS CITY,64123,PJ0197,EPD,U,1,SUS,U,U,,"400 HARDESTY AV
KANSAS CITY, MO 64123
(39.11618295700049, -94.51848545799965)"
90001200,01-06-2009 00:00,06:36,01-05-2009 00:00,23:30,702,240,Auto Theft,313,400  MONROE AV,KANSAS CITY,64124,PJ0518,EPD,U,1,VIC,W,M,43,"400 MONROE AV
KANSAS CITY, MO 64124
(39.109341807000476, -94.5375355009997)"
90001198,01-06-2009 00:00,06:26,01-05-2008 00:00,16:30,640,23F,Stealing From Auto,535,11900  HARRISON DR,KANSAS CITY,64146,PJ7279,SPD,U,1,VIC,B,M,68,"11900 HARRISON DR
KANSAS CITY, MO 64146
(38.91077860500047, -94.58152478799968)"
90001188,01-06-2009 00:00,00:37,01-06-2009 00:00,00:30,802,13B,Non Agg Assault Dome,415,NW 68TH STREET AND N LIBERTY,KANSAS CITY,,PC0507,NPD,U,1,VIC,W,F,18,"68TH STREET
KANSAS CITY, MO
(39.21745068300049, -94.75760775199967)"
90001190,01-06-2009 00:00,01:54,01-06-2009 00:00,00:15,2601,90Z,Misc Violation,222,5400  GARFIELD AV,KANSAS CITY,64130,PJ4359,MPD,U,1,SUS,B,M,52,"5400 GARFIELD AV
KANSAS CITY, MO 64130
(39.028452556000445, -94.56092521999966)"
90001193,01-06-2009 00:00,02:24,01-06-2009 00:00,02:24,2655,90J,Trespassing,542,E 90 ST/LOMA VISTA DR,KANSAS CITY,54138,PJ6374,SPD,U,1,VIC,,,,"90 ST LOMA VISTA DR
KANSAS CITY, MO 54138
(45.314626589000454, -88.49900805599964)"
90001200,01-06-2009 00:00,06:36,01-05-2009 00:00,23:30,702,240,Auto Theft,313,400  MONROE AV,KANSAS CITY,64124,PJ0518,EPD,U,1,SUS,U,U,,"400 MONROE AV
KANSAS CITY, MO 64124
(39.109341807000476, -94.5375355009997)"
90001197,01-06-2009 00:00,05:55,01-05-2009 00:00,21:00,1401,290,Property Damage,423,00  NW BARRY RD,KANSAS CITY,64119,,,U,1,SUS,U,U,,"00 BARRY RD
KANSAS CITY, MO 64119
(39.20301137400048, -94.52456609299969)"
90001188,01-06-2009 00:00,00:37,01-06-2009 00:00,00:30,802,13B,Non Agg Assault Dome,415,NW 68TH STREET AND N LIBERTY,KANSAS CITY,,PC0507,NPD,U,1,SUS,B,M,18,"68TH STREET
KANSAS CITY, MO
(39.21745068300049, -94.75760775199967)"
90001194,01-06-2009 00:00,03:00,01-06-2009 00:00,02:40,501,220,Burglary - Residence,232,500  E 78 ST,KANSAS CITY,64132,PJ5746,MPD,U,1,SUS,U,U,,"500 78 ST
KANSAS CITY, MO 64132
(38.984250172000486, -94.54251947099965)"
90001190,01-06-2009 00:00,01:54,01-06-2009 00:00,00:15,2601,90Z,Misc Violation,222,5400  GARFIELD AV,KANSAS CITY,64130,PJ4359,MPD,U,1,VIC,B,F,10,"5400 GARFIELD AV
KANSAS CITY, MO 64130
(39.028452556000445, -94.56092521999966)"
90001205,01-06-2009 00:00,06:31,01-03-2009 00:00,19:30,802,13B,Non Agg Assault Dome,333,3800  MONROE AV,KANSAS CITY,64128,PJ3124,EPD,Y,1,SUS,B,M,43,"3800 MONROE AV
KANSAS CITY, MO 64128
(39.05669243300048, -94.54083644999969)"
90001204,01-06-2009 00:00,06:45,01-06-2009 00:00,06:40,802,13B,Non Agg Assault Dome,131,4100  HOLLY ST,KANSAS CITY,64111,PJ3248,CPD,Y,1,VIC,W,F,28,"4100 HOLLY ST
KANSAS CITY, MO 64111
(39.05403224900044, -94.60079599999966)"
90001191,01-06-2009 00:00,02:16,01-06-2009 00:00,02:10,801,13B,Non Aggravated Assau,423,8700  N HICKORY ST ,KANSAS CITY,64118,PC0323,NPD,N,1,SUS,B,M,22,"8700 HICKORY ST
KANSAS CITY, MO 64118
(39.097861245000445, -94.60155914499967)"
90001199,01-06-2009 00:00,06:09,01-06-2009 00:00,06:09,901,200,Arson,315,400  N HARDESTY AV,KANSAS CITY,64123,PJ0197,EPD,U,1,VIC,U,U,,"400 HARDESTY AV
KANSAS CITY, MO 64123
(39.11618295700049, -94.51848545799965)"
90001205,01-06-2009 00:00,06:31,01-03-2009 00:00,19:30,802,13B,Non Agg Assault Dome,333,3800  MONROE AV,KANSAS CITY,64128,PJ3124,EPD,U,1,VIC,B,F,48,"3800 MONROE AV
KANSAS CITY, MO 64128
(39.05669243300048, -94.54083644999969)"
90001198,01-06-2009 00:00,06:26,01-05-2008 00:00,16:30,640,23F,Stealing From Auto,535,11900  HARRISON DR,KANSAS CITY,64146,PJ7279,SPD,U,1,SUS,U,U,,"11900 HARRISON DR
KANSAS CITY, MO 64146
(38.91077860500047, -94.58152478799968)"
90001193,01-06-2009 00:00,02:24,01-06-2009 00:00,02:24,2655,90J,Trespassing,542,E 90 ST/LOMA VISTA DR,KANSAS CITY,54138,PJ6374,SPD,U,1,ARR,B,M,26,"90 ST LOMA VISTA DR
KANSAS CITY, MO 54138
(45.314626589000454, -88.49900805599964)"
90001191,01-06-2009 00:00,02:16,01-06-2009 00:00,02:10,801,13B,Non Aggravated Assau,423,8700  N HICKORY ST ,KANSAS CITY,64118,PC0323,NPD,N,1,VIC,B,F,22,"8700 HICKORY ST
KANSAS CITY, MO 64118
(39.097861245000445, -94.60155914499967)"
90091707,11/22/2009 0:00,14:45,11/22/2009 0:00,14:40,2655,90J,Trespassing,133,4000  MILL ST,KANSAS CITY,64111,PJ3255,CPD,U,1,VIC,,,,"4000 MILL ST
KANSAS CITY, MO 64111
(39.053582692000475, -94.59595772099965)"
90072384,9/15/2009 0:00,20:48,9/15/2009 0:00,18:30,640,23F,Stealing From Auto,115,3000  CENTRAL ST,KANSAS CITY,64108,PJ2386,CPD,U,1,VIC,W,F,41,"3000 CENTRAL ST
KANSAS CITY, MO 64108
(39.08681413300047, -94.58765672799967)"
